order_id,order_ts,city,store_id,customer_id,category,items_count,gross_order_value,discount_amount,fulfilled_order_value,eta_mins,actual_delivery_mins,sla_breached,stockout_flag,cancelled_flag,payment_mode,variable_cost,contribution_margin
ORD004966,2024-01-20 20:07:59,Mumbai,DS_05,CUST4404,Fruits & Vegetables,5,784.49,72.17,0,15,26,1,0,1,Wallet,9.89,-9.89
ORD004967,2024-01-05 14:14:23,Delhi NCR,DS_03,CUST4026,Personal Care,5,411.52,76.64,334.88,18,18,0,0,0,UPI,79.46,255.41
ORD004968,2024-03-24 23:09:13,Bengaluru,DS_11,CUST2050,Fruits & Vegetables,5,352.86,34.92,317.94,19,18,0,0,0,Card,78.72,239.23
ORD004969,2024-02-16 23:09:08,Delhi NCR,DS_05,CUST3985,Household,6,400.73,46.36,354.37,26,24,1,1,0,Card,88.55,265.82
ORD004970,2024-01-19 10:39:57,Mumbai,DS_01,CUST1599,Personal Care,3,1300.88,23.6,1277.29,19,22,1,0,0,UPI,87.51,1189.77
ORD004971,2024-03-11 02:26:35,Hyderabad,DS_09,CUST1793,Snacks & Munchies,4,774.75,135.48,639.27,20,12,0,0,0,UPI,80.74,558.52
ORD004972,2024-01-04 14:59:52,Mumbai,DS_03,CUST3960,Fruits & Vegetables,4,994.42,95.28,899.15,13,11,0,0,0,UPI,78.33,820.82
ORD004973,2024-03-24 13:11:07,Mumbai,DS_06,CUST3120,Household,7,355.32,30.01,325.31,19,19,0,0,0,Card,84.85,240.46
ORD004974,2024-01-23 05:29:47,Bengaluru,DS_09,CUST1478,Fruits & Vegetables,4,302.65,25.81,276.84,22,13,0,1,0,Card,68.74,208.1
ORD004975,2024-01-26 23:59:38,Bengaluru,DS_10,CUST2240,Beverages,4,227.73,19.04,208.68,23,23,1,0,0,Card,75.59,133.09
ORD004976,2024-01-20 12:21:49,Hyderabad,DS_03,CUST1894,Household,5,318.63,56.27,262.37,18,18,0,0,0,UPI,76.65,185.72
ORD004977,2024-01-16 23:04:49,Hyderabad,DS_04,CUST2945,Personal Care,7,103.67,12.87,90.8,29,37,1,0,0,Card,93.39,-2.59
ORD004978,2024-01-31 02:12:43,Bengaluru,DS_07,CUST2777,Dairy & Breakfast,6,1014.63,154.86,859.77,13,6,0,0,0,COD,70.27,789.51
ORD004979,2024-02-05 07:46:48,Bengaluru,DS_06,CUST2822,Dairy & Breakfast,3,220.19,42.17,178.02,19,23,1,0,0,Card,103.36,74.66
ORD004980,2024-03-12 05:52:37,Mumbai,DS_12,CUST2931,Personal Care,4,915.85,153.39,762.46,15,27,1,0,0,Card,118.53,643.93
ORD004981,2024-03-30 06:14:12,Hyderabad,DS_06,CUST1899,Fruits & Vegetables,2,339.7,42.03,297.67,21,21,1,0,0,Card,102.77,194.91
ORD004982,2024-03-21 16:07:55,Bengaluru,DS_08,CUST3758,Dairy & Breakfast,4,430.91,52.01,378.91,19,24,1,0,0,COD,98.55,280.36
ORD004983,2024-02-16 07:45:18,Bengaluru,DS_12,CUST3478,Household,6,491.14,68.23,422.9,12,22,1,0,0,COD,86.26,336.64
ORD004984,2024-03-26 03:04:51,Delhi NCR,DS_12,CUST2409,Dairy & Breakfast,8,796.58,146.44,650.14,17,25,1,0,0,COD,112.88,537.26
ORD004985,2024-03-23 20:37:14,Bengaluru,DS_05,CUST2904,Dairy & Breakfast,7,823.03,138.29,684.74,32,31,1,0,0,UPI,120.32,564.42
ORD004986,2024-03-11 11:05:31,Mumbai,DS_10,CUST3154,Household,4,340.16,61.74,278.42,21,16,0,0,0,Card,95.85,182.57
ORD004987,2024-03-19 12:24:10,Mumbai,DS_08,CUST2830,Household,8,79.13,11.79,67.34,12,20,0,0,0,COD,92.77,-25.43
ORD004988,2024-01-24 11:31:26,Bengaluru,DS_08,CUST1801,Fruits & Vegetables,6,649.13,22.79,626.34,11,10,0,0,0,Wallet,98.51,527.83
ORD004989,2024-01-19 06:51:47,Bengaluru,DS_01,CUST1077,Snacks & Munchies,6,95.36,12.18,83.18,16,19,0,0,0,Card,83.84,-0.67
ORD004990,2024-02-24 00:21:57,Bengaluru,DS_09,CUST1281,Snacks & Munchies,5,201.36,15.53,185.83,16,10,0,1,0,UPI,77.8,108.03
ORD004991,2024-01-23 21:37:58,Delhi NCR,DS_10,CUST2148,Dairy & Breakfast,6,536.78,79.84,456.95,19,18,0,1,0,UPI,106.65,350.3
ORD004992,2024-01-29 14:29:39,Delhi NCR,DS_12,CUST2380,Beverages,6,337.2,41.63,295.57,21,17,0,0,0,UPI,83.67,211.91
ORD004993,2024-03-18 18:21:02,Bengaluru,DS_07,CUST2551,Dairy & Breakfast,5,193.19,5.64,187.55,20,12,0,0,0,Card,88.39,99.16
ORD004994,2024-01-24 06:02:42,Bengaluru,DS_11,CUST2370,Snacks & Munchies,6,334.08,60.63,273.45,20,20,0,0,0,Card,104.25,169.2
ORD004995,2024-01-04 00:34:17,Delhi NCR,DS_11,CUST3277,Snacks & Munchies,5,181.87,34.9,146.96,26,25,1,0,0,Card,96.0,50.97
ORD004996,2024-01-10 10:37:03,Mumbai,DS_05,CUST3992,Fruits & Vegetables,5,530.44,99.26,431.18,15,19,0,0,0,Card,104.59,326.58
ORD004997,2024-01-25 22:53:54,Hyderabad,DS_06,CUST2164,Fruits & Vegetables,5,619.81,62.86,556.94,10,6,0,0,0,COD,80.5,476.44
ORD004998,2024-03-16 00:19:05,Delhi NCR,DS_12,CUST1764,Snacks & Munchies,6,300.67,48.81,251.86,24,34,1,0,0,UPI,95.32,156.54
ORD004999,2024-02-14 20:28:41,Hyderabad,DS_12,CUST4461,Snacks & Munchies,4,242.19,44.7,197.49,29,34,1,0,0,UPI,103.55,93.94
ORD005000,2024-02-04 11:07:55,Hyderabad,DS_08,CUST1927,Dairy & Breakfast,3,379.03,71.39,307.64,20,28,1,0,0,Card,98.01,209.63
ORD005001,2024-02-11 16:18:15,Delhi NCR,DS_09,CUST1411,Household,5,172.05,20.21,151.84,21,6,0,0,0,Wallet,88.4,63.44
ORD005002,2024-02-19 00:34:01,Bengaluru,DS_07,CUST4415,Snacks & Munchies,7,312.97,80.53,232.44,17,26,1,0,0,Card,100.96,131.47
ORD005003,2024-03-06 21:25:37,Bengaluru,DS_01,CUST1294,Snacks & Munchies,7,280.68,24.88,255.81,21,18,0,0,0,Card,98.76,157.04
ORD005004,2024-01-31 06:01:34,Bengaluru,DS_02,CUST1929,Personal Care,8,344.13,83.64,260.49,16,15,0,0,0,COD,87.89,172.6
ORD005005,2024-01-24 06:32:01,Bengaluru,DS_05,CUST4201,Personal Care,7,373.93,38.2,335.73,26,21,1,1,0,UPI,96.2,239.53
ORD005006,2024-03-26 00:36:42,Hyderabad,DS_10,CUST3525,Beverages,5,158.52,24.2,134.32,21,29,1,0,0,Card,86.04,48.29
ORD005007,2024-02-05 09:54:02,Delhi NCR,DS_01,CUST2421,Snacks & Munchies,8,223.95,30.14,193.81,8,6,0,0,0,UPI,69.54,124.27
ORD005008,2024-01-23 14:32:55,Mumbai,DS_07,CUST3726,Household,8,739.38,197.72,541.66,18,21,1,0,0,Card,87.69,453.97
ORD005009,2024-03-16 12:25:10,Hyderabad,DS_07,CUST1816,Dairy & Breakfast,1,953.62,145.66,807.97,19,22,1,0,0,Wallet,91.1,716.86
ORD005010,2024-02-03 12:21:43,Bengaluru,DS_10,CUST3620,Household,8,710.65,94.4,616.26,18,25,1,0,0,UPI,104.37,511.89
ORD005011,2024-02-22 18:44:54,Bengaluru,DS_04,CUST1475,Dairy & Breakfast,4,733.43,118.31,615.12,14,13,0,0,0,UPI,99.95,515.17
ORD005012,2024-01-12 22:40:45,Delhi NCR,DS_01,CUST4403,Fruits & Vegetables,7,342.43,48.06,294.36,16,23,1,0,0,COD,114.54,179.83
ORD005013,2024-02-23 09:15:48,Bengaluru,DS_08,CUST4029,Fruits & Vegetables,7,224.65,15.92,208.72,17,21,1,0,0,UPI,88.39,120.34
ORD005014,2024-03-17 12:24:10,Bengaluru,DS_06,CUST3548,Snacks & Munchies,3,373.75,52.46,321.29,14,17,0,0,0,COD,75.17,246.12
ORD005015,2024-03-22 02:42:12,Bengaluru,DS_02,CUST3764,Household,4,655.7,104.28,551.41,27,22,1,0,0,UPI,85.74,465.67
ORD005016,2024-03-10 07:53:27,Bengaluru,DS_10,CUST2701,Dairy & Breakfast,2,579.85,67.97,511.88,14,24,1,0,0,UPI,108.68,403.2
ORD005017,2024-01-29 23:54:57,Bengaluru,DS_06,CUST1583,Snacks & Munchies,10,800.52,87.8,712.72,14,12,0,0,0,UPI,95.66,617.05
ORD005018,2024-01-17 13:32:46,Bengaluru,DS_04,CUST4211,Snacks & Munchies,5,523.02,53.18,0,17,27,1,0,1,UPI,10.68,-10.68
ORD005019,2024-02-02 16:47:48,Bengaluru,DS_11,CUST1994,Dairy & Breakfast,9,479.57,52.53,427.05,16,15,0,0,0,Card,106.4,320.64
ORD005020,2024-01-04 11:34:34,Hyderabad,DS_03,CUST2060,Snacks & Munchies,6,485.87,68.61,417.26,24,33,1,0,0,UPI,113.52,303.74
ORD005021,2024-01-30 22:46:59,Bengaluru,DS_08,CUST3509,Dairy & Breakfast,7,302.35,47.47,254.89,23,23,1,1,0,Card,101.46,153.43
ORD005022,2024-01-01 21:37:06,Bengaluru,DS_02,CUST1119,Snacks & Munchies,6,404.18,66.77,337.4,25,19,0,0,0,UPI,86.48,250.92
ORD005023,2024-03-23 20:07:35,Delhi NCR,DS_05,CUST3160,Dairy & Breakfast,6,267.49,0.0,267.49,23,27,1,0,0,Card,89.58,177.91
ORD005024,2024-02-24 21:24:59,Delhi NCR,DS_12,CUST4266,Snacks & Munchies,7,479.64,37.52,442.12,31,25,1,1,0,Card,89.55,352.58
ORD005025,2024-02-11 20:20:50,Bengaluru,DS_08,CUST3817,Fruits & Vegetables,4,928.71,59.45,869.26,29,46,1,0,0,COD,105.52,763.74
ORD005026,2024-03-17 17:17:54,Delhi NCR,DS_06,CUST3411,Household,6,499.41,0.61,498.79,17,16,0,0,0,COD,90.77,408.03
ORD005027,2024-02-08 21:41:21,Delhi NCR,DS_09,CUST4490,Fruits & Vegetables,5,458.26,100.92,357.34,17,17,0,0,0,UPI,73.31,284.03
ORD005028,2024-03-14 11:42:59,Bengaluru,DS_11,CUST3370,Dairy & Breakfast,4,964.42,194.72,769.71,26,32,1,0,0,UPI,96.01,673.69
ORD005029,2024-03-04 23:59:10,Delhi NCR,DS_12,CUST1014,Household,5,886.44,161.03,725.42,15,7,0,0,0,COD,86.83,638.59
ORD005030,2024-01-04 01:53:52,Bengaluru,DS_05,CUST4318,Snacks & Munchies,6,235.01,14.99,220.02,19,21,1,1,0,Card,102.93,117.09
ORD005031,2024-02-27 04:24:14,Delhi NCR,DS_02,CUST3133,Personal Care,5,512.5,58.1,454.4,19,20,0,0,0,COD,92.01,362.4
ORD005032,2024-03-26 22:49:24,Bengaluru,DS_11,CUST3159,Snacks & Munchies,5,729.9,114.56,615.34,21,24,1,0,0,Wallet,86.94,528.41
ORD005033,2024-01-07 14:45:10,Delhi NCR,DS_09,CUST4353,Beverages,4,675.85,75.0,600.84,21,21,1,1,0,UPI,93.08,507.76
ORD005034,2024-01-06 13:47:48,Hyderabad,DS_12,CUST1455,Dairy & Breakfast,4,763.65,112.74,650.91,17,21,1,0,0,UPI,101.89,549.02
ORD005035,2024-01-30 14:14:24,Mumbai,DS_07,CUST1339,Beverages,4,475.58,41.89,433.69,20,24,1,0,0,UPI,103.4,330.29
ORD005036,2024-01-07 23:38:19,Delhi NCR,DS_12,CUST4436,Snacks & Munchies,5,225.7,17.56,208.14,23,28,1,0,0,Wallet,103.53,104.61
ORD005037,2024-01-12 18:24:59,Bengaluru,DS_03,CUST3369,Snacks & Munchies,9,289.31,35.61,253.7,21,29,1,0,0,Card,93.79,159.91
ORD005038,2024-02-04 18:27:32,Mumbai,DS_02,CUST1297,Snacks & Munchies,6,729.9,70.58,659.32,8,20,0,0,0,UPI,70.18,589.14
ORD005039,2024-03-04 14:56:57,Hyderabad,DS_09,CUST2559,Dairy & Breakfast,6,208.04,20.4,187.65,23,30,1,0,0,Card,115.47,72.18
ORD005040,2024-02-13 17:14:26,Delhi NCR,DS_01,CUST1271,Personal Care,5,167.91,33.78,134.13,22,19,0,1,0,UPI,92.4,41.73
ORD005041,2024-01-04 19:32:40,Hyderabad,DS_02,CUST3745,Dairy & Breakfast,7,243.04,42.83,0,21,31,1,0,1,COD,17.57,-17.57
ORD005042,2024-01-31 18:31:06,Mumbai,DS_11,CUST1037,Snacks & Munchies,2,227.06,21.08,205.99,21,19,0,0,0,UPI,114.87,91.12
ORD005043,2024-02-20 09:49:11,Mumbai,DS_11,CUST1545,Snacks & Munchies,2,381.93,25.51,356.41,19,29,1,0,0,Card,90.21,266.2
ORD005044,2024-03-27 13:11:15,Bengaluru,DS_01,CUST4008,Snacks & Munchies,4,239.12,21.25,217.87,17,11,0,0,0,COD,114.81,103.06
ORD005045,2024-01-19 06:28:02,Bengaluru,DS_07,CUST1537,Snacks & Munchies,3,660.26,84.12,576.14,18,33,1,0,0,Card,111.14,464.99
ORD005046,2024-02-18 10:27:45,Mumbai,DS_05,CUST2053,Snacks & Munchies,9,608.59,172.08,436.51,24,18,0,0,0,COD,89.85,346.66
ORD005047,2024-03-18 13:55:39,Delhi NCR,DS_12,CUST1300,Household,4,393.18,30.55,362.63,16,20,0,0,0,Card,94.37,268.26
ORD005048,2024-02-02 09:28:15,Hyderabad,DS_04,CUST1606,Personal Care,8,234.61,27.35,207.26,15,14,0,0,0,UPI,88.71,118.55
ORD005049,2024-02-05 21:24:23,Bengaluru,DS_07,CUST3333,Fruits & Vegetables,4,1380.25,164.32,1215.93,21,13,0,0,0,UPI,89.01,1126.92
ORD005050,2024-02-11 14:57:42,Mumbai,DS_11,CUST4158,Fruits & Vegetables,6,394.19,44.23,349.95,17,13,0,0,0,COD,86.32,263.63
ORD005051,2024-01-17 00:29:35,Delhi NCR,DS_03,CUST2236,Dairy & Breakfast,4,502.1,27.71,474.39,15,18,0,0,0,UPI,93.71,380.68
ORD005052,2024-02-20 16:24:13,Mumbai,DS_05,CUST1762,Snacks & Munchies,6,184.62,15.16,169.45,18,11,0,0,0,UPI,84.56,84.89
ORD005053,2024-02-27 18:57:38,Hyderabad,DS_03,CUST4181,Snacks & Munchies,7,309.09,55.64,0,21,31,1,1,1,UPI,5.92,-5.92
ORD005054,2024-03-08 06:26:37,Bengaluru,DS_09,CUST1778,Beverages,8,796.89,87.87,709.03,15,6,0,0,0,Wallet,70.28,638.74
ORD005055,2024-01-25 23:28:26,Bengaluru,DS_05,CUST4387,Snacks & Munchies,5,277.57,12.12,265.45,15,21,1,0,0,UPI,103.23,162.22
ORD005056,2024-01-08 09:54:43,Mumbai,DS_12,CUST2004,Dairy & Breakfast,4,389.95,71.59,318.36,17,7,0,0,0,UPI,84.7,233.66
ORD005057,2024-02-21 14:33:30,Bengaluru,DS_08,CUST1866,Beverages,3,207.19,39.87,167.31,14,19,0,0,0,UPI,77.44,89.87
ORD005058,2024-03-14 00:18:07,Delhi NCR,DS_05,CUST2817,Snacks & Munchies,4,309.79,10.97,0,14,12,0,1,1,Wallet,6.74,-6.74
ORD005059,2024-03-05 08:45:29,Hyderabad,DS_09,CUST1212,Household,5,62.09,3.38,58.71,11,16,0,0,0,Card,89.51,-30.81
ORD005060,2024-02-01 20:23:39,Mumbai,DS_10,CUST1429,Beverages,6,310.86,22.87,287.99,13,24,1,0,0,Card,107.28,180.72
ORD005061,2024-01-24 13:38:00,Mumbai,DS_09,CUST3925,Snacks & Munchies,4,401.09,65.14,335.95,21,18,0,0,0,Wallet,113.97,221.98
ORD005062,2024-01-16 16:24:31,Mumbai,DS_06,CUST1987,Household,4,304.35,6.13,298.22,20,21,1,0,0,Card,97.74,200.48
ORD005063,2024-01-09 12:02:58,Hyderabad,DS_06,CUST2462,Snacks & Munchies,5,225.16,24.7,200.46,22,34,1,0,0,Card,100.13,100.33
ORD005064,2024-02-26 23:31:57,Mumbai,DS_09,CUST4169,Snacks & Munchies,3,195.16,25.5,169.66,12,12,0,0,0,UPI,89.25,80.41
ORD005065,2024-01-08 11:16:34,Mumbai,DS_10,CUST2047,Dairy & Breakfast,5,473.37,47.54,425.83,30,25,1,1,0,Card,85.43,340.4
ORD005066,2024-01-22 00:00:40,Delhi NCR,DS_08,CUST2434,Beverages,4,188.46,29.24,159.23,20,15,0,0,0,Wallet,67.34,91.88
ORD005067,2024-03-13 03:06:09,Hyderabad,DS_06,CUST2028,Snacks & Munchies,6,499.75,28.83,470.92,11,24,1,0,0,Card,94.23,376.69
ORD005068,2024-03-18 07:09:10,Bengaluru,DS_08,CUST3762,Household,4,803.38,49.93,753.45,13,9,0,0,0,UPI,99.25,654.2
ORD005069,2024-03-25 23:03:14,Mumbai,DS_01,CUST3974,Snacks & Munchies,8,280.6,63.41,217.19,23,24,1,0,0,UPI,90.63,126.56
ORD005070,2024-03-14 19:45:30,Delhi NCR,DS_09,CUST4433,Snacks & Munchies,7,476.92,70.24,406.68,17,23,1,0,0,UPI,84.71,321.96
ORD005071,2024-02-01 00:23:55,Hyderabad,DS_01,CUST4017,Household,3,217.08,25.32,0,15,20,0,0,1,Card,11.59,-11.59
ORD005072,2024-03-14 02:52:27,Delhi NCR,DS_08,CUST2112,Fruits & Vegetables,6,1191.62,181.49,1010.14,21,18,0,0,0,Wallet,99.99,910.15
ORD005073,2024-01-26 23:47:32,Delhi NCR,DS_09,CUST1338,Dairy & Breakfast,5,228.09,20.75,207.34,21,19,0,0,0,Wallet,88.29,119.05
ORD005074,2024-03-20 15:07:44,Bengaluru,DS_11,CUST3032,Dairy & Breakfast,6,914.24,175.21,739.03,25,31,1,0,0,UPI,100.51,638.52
ORD005075,2024-02-04 00:01:33,Mumbai,DS_03,CUST1386,Household,3,282.4,57.47,224.93,16,17,0,0,0,COD,104.84,120.09
ORD005076,2024-03-09 21:44:42,Mumbai,DS_07,CUST3562,Fruits & Vegetables,4,781.43,111.39,670.04,17,29,1,0,0,UPI,84.17,585.86
ORD005077,2024-03-19 10:20:48,Delhi NCR,DS_11,CUST1628,Personal Care,3,267.27,29.81,237.46,10,9,0,0,0,COD,96.04,141.42
ORD005078,2024-03-13 08:00:20,Hyderabad,DS_07,CUST2508,Beverages,5,395.03,52.95,342.08,13,9,0,0,0,UPI,81.99,260.09
ORD005079,2024-02-22 01:14:12,Mumbai,DS_10,CUST1053,Fruits & Vegetables,6,425.75,58.35,367.4,20,13,0,0,0,COD,73.83,293.57
ORD005080,2024-03-16 19:31:52,Delhi NCR,DS_11,CUST2712,Personal Care,7,667.99,125.23,542.76,18,16,0,1,0,COD,84.5,458.25
ORD005081,2024-01-11 17:39:04,Hyderabad,DS_07,CUST2239,Dairy & Breakfast,4,498.14,63.69,434.46,21,34,1,0,0,UPI,89.91,344.54
ORD005082,2024-02-12 05:52:39,Bengaluru,DS_12,CUST2834,Dairy & Breakfast,6,179.11,18.63,160.48,8,11,0,0,0,UPI,90.64,69.84
ORD005083,2024-02-26 20:42:40,Bengaluru,DS_05,CUST3083,Personal Care,6,333.21,30.81,302.4,26,27,1,0,0,COD,105.98,196.42
ORD005084,2024-01-15 06:52:08,Bengaluru,DS_11,CUST3683,Personal Care,3,90.07,7.77,82.3,23,25,1,0,0,Wallet,88.88,-6.58
ORD005085,2024-01-09 10:52:12,Delhi NCR,DS_08,CUST1827,Fruits & Vegetables,7,200.72,10.29,190.42,20,9,0,0,0,UPI,69.65,120.77
ORD005086,2024-03-26 10:05:58,Mumbai,DS_07,CUST1927,Fruits & Vegetables,4,64.11,8.11,56.0,14,6,0,1,0,UPI,78.07,-22.06
ORD005087,2024-01-03 15:41:37,Delhi NCR,DS_04,CUST3747,Personal Care,4,443.78,21.68,422.1,17,15,0,0,0,UPI,84.74,337.36
ORD005088,2024-01-29 10:33:50,Delhi NCR,DS_12,CUST1055,Snacks & Munchies,9,444.09,48.8,395.3,11,13,0,0,0,Wallet,86.06,309.23
ORD005089,2024-01-03 22:38:56,Mumbai,DS_04,CUST3708,Fruits & Vegetables,5,866.38,151.77,0,16,8,0,1,1,UPI,14.6,-14.6
ORD005090,2024-01-02 09:51:23,Delhi NCR,DS_04,CUST1480,Snacks & Munchies,5,156.57,18.88,137.69,25,21,1,0,0,Card,85.08,52.62
ORD005091,2024-01-18 07:34:09,Hyderabad,DS_04,CUST2225,Personal Care,5,395.24,59.39,335.85,14,16,0,0,0,UPI,70.4,265.44
ORD005092,2024-03-09 19:02:05,Hyderabad,DS_10,CUST4221,Dairy & Breakfast,5,601.22,84.12,517.11,24,26,1,0,0,Card,99.76,417.34
ORD005093,2024-02-23 02:50:46,Delhi NCR,DS_05,CUST4206,Fruits & Vegetables,6,409.56,84.63,324.93,23,18,0,0,0,UPI,85.92,239.01
ORD005094,2024-01-27 06:07:36,Delhi NCR,DS_09,CUST3413,Beverages,5,766.04,47.35,718.69,17,24,1,0,0,COD,97.12,621.58
ORD005095,2024-03-14 19:21:43,Hyderabad,DS_04,CUST1270,Snacks & Munchies,8,56.57,10.03,46.54,36,44,1,0,0,UPI,110.8,-64.26
ORD005096,2024-03-26 23:25:35,Hyderabad,DS_08,CUST1407,Dairy & Breakfast,10,1054.75,227.04,827.72,10,18,0,0,0,UPI,97.81,729.91
ORD005097,2024-03-03 13:34:02,Mumbai,DS_03,CUST3905,Snacks & Munchies,5,389.89,85.41,304.47,21,33,1,0,0,UPI,101.16,203.31
ORD005098,2024-03-12 20:35:42,Mumbai,DS_02,CUST4324,Fruits & Vegetables,5,282.61,31.43,251.18,20,22,1,0,0,Card,100.97,150.21
ORD005099,2024-01-23 02:19:58,Mumbai,DS_10,CUST2348,Beverages,6,719.55,102.71,616.85,15,18,0,0,0,UPI,65.27,551.58
ORD005100,2024-03-22 13:07:00,Bengaluru,DS_11,CUST3286,Household,5,299.47,0.0,299.47,18,29,1,0,0,UPI,103.42,196.05
ORD005101,2024-02-10 03:07:47,Bengaluru,DS_04,CUST3748,Fruits & Vegetables,4,552.58,32.92,519.67,19,12,0,0,0,UPI,98.24,421.42
ORD005102,2024-01-16 22:15:04,Delhi NCR,DS_03,CUST2572,Dairy & Breakfast,6,678.8,69.09,609.71,20,21,1,0,0,UPI,101.16,508.55
ORD005103,2024-03-03 23:22:20,Delhi NCR,DS_05,CUST1872,Beverages,7,583.0,78.25,504.76,22,23,1,0,0,Wallet,82.2,422.56
ORD005104,2024-03-03 14:42:18,Bengaluru,DS_11,CUST3483,Snacks & Munchies,4,778.52,151.8,626.72,26,31,1,0,0,UPI,95.97,530.75
ORD005105,2024-02-09 09:30:07,Mumbai,DS_02,CUST3712,Household,5,590.98,106.57,484.4,21,25,1,0,0,UPI,92.31,392.09
ORD005106,2024-01-20 14:44:02,Hyderabad,DS_12,CUST1115,Fruits & Vegetables,8,265.0,39.42,225.58,18,13,0,0,0,UPI,74.12,151.46
ORD005107,2024-01-29 22:01:49,Bengaluru,DS_02,CUST2634,Fruits & Vegetables,4,563.86,97.28,466.58,19,22,1,0,0,Card,80.76,385.82
ORD005108,2024-03-19 23:56:43,Delhi NCR,DS_01,CUST2335,Household,10,409.95,72.87,337.08,16,15,0,0,0,UPI,101.52,235.56
ORD005109,2024-02-19 22:47:35,Hyderabad,DS_06,CUST1473,Personal Care,5,158.91,18.52,140.39,23,22,1,0,0,COD,92.18,48.2
ORD005110,2024-03-12 16:13:47,Bengaluru,DS_09,CUST4076,Fruits & Vegetables,6,270.08,20.28,249.8,24,24,1,1,0,Card,94.66,155.14
ORD005111,2024-02-23 05:44:30,Mumbai,DS_09,CUST1168,Household,8,503.81,59.48,444.32,24,20,0,0,0,UPI,95.21,349.11
ORD005112,2024-03-26 13:10:13,Bengaluru,DS_12,CUST3891,Snacks & Munchies,7,265.76,29.92,235.84,12,18,0,0,0,Card,82.54,153.3
ORD005113,2024-03-04 06:42:54,Mumbai,DS_01,CUST3264,Household,4,324.32,85.09,239.23,16,18,0,1,0,Card,98.56,140.67
ORD005114,2024-02-20 05:13:18,Bengaluru,DS_06,CUST1746,Snacks & Munchies,7,274.8,33.53,241.27,17,16,0,0,0,UPI,88.61,152.66
ORD005115,2024-02-23 05:14:37,Bengaluru,DS_06,CUST1509,Personal Care,8,780.42,60.02,720.39,11,6,0,0,0,Wallet,76.87,643.53
ORD005116,2024-01-23 05:11:33,Delhi NCR,DS_05,CUST2294,Beverages,2,332.97,55.54,0,26,24,1,1,1,UPI,8.35,-8.35
ORD005117,2024-02-12 01:23:36,Mumbai,DS_02,CUST2043,Dairy & Breakfast,6,479.2,78.43,400.77,9,20,0,1,0,Card,106.62,294.15
ORD005118,2024-03-30 07:17:11,Bengaluru,DS_11,CUST4438,Fruits & Vegetables,6,236.12,23.03,213.09,14,19,0,0,0,UPI,105.18,107.91
ORD005119,2024-03-01 20:07:09,Mumbai,DS_10,CUST1834,Fruits & Vegetables,5,829.37,116.02,713.35,19,25,1,0,0,UPI,109.92,603.43
ORD005120,2024-02-20 13:30:14,Hyderabad,DS_07,CUST3697,Personal Care,5,932.63,180.4,752.22,19,26,1,0,0,UPI,94.88,657.34
ORD005121,2024-01-31 04:30:59,Delhi NCR,DS_05,CUST4464,Snacks & Munchies,2,294.46,37.85,256.61,21,20,0,0,0,COD,74.89,181.72
ORD005122,2024-01-17 17:42:00,Delhi NCR,DS_05,CUST2007,Dairy & Breakfast,4,258.83,29.89,228.95,16,19,0,0,0,Card,82.81,146.14
ORD005123,2024-02-04 17:18:34,Delhi NCR,DS_08,CUST3632,Dairy & Breakfast,7,1283.43,78.84,1204.59,10,6,0,0,0,UPI,75.06,1129.53
ORD005124,2024-02-05 08:08:59,Delhi NCR,DS_06,CUST3607,Dairy & Breakfast,7,237.24,67.29,169.95,26,32,1,0,0,COD,100.73,69.22
ORD005125,2024-03-21 16:52:21,Delhi NCR,DS_01,CUST1026,Snacks & Munchies,5,139.71,18.0,121.7,21,24,1,0,0,UPI,86.19,35.51
ORD005126,2024-01-16 18:43:44,Mumbai,DS_06,CUST2613,Beverages,6,422.34,61.56,360.78,18,27,1,0,0,UPI,107.8,252.98
ORD005127,2024-03-08 12:18:06,Bengaluru,DS_05,CUST4412,Fruits & Vegetables,7,379.84,43.63,336.21,16,16,0,0,0,UPI,85.37,250.84
ORD005128,2024-02-07 06:20:24,Delhi NCR,DS_01,CUST2199,Snacks & Munchies,5,468.74,0.0,468.74,27,28,1,0,0,COD,91.07,377.67
ORD005129,2024-02-11 22:28:09,Bengaluru,DS_01,CUST2901,Dairy & Breakfast,8,263.01,20.87,242.14,27,21,1,0,0,UPI,108.39,133.75
ORD005130,2024-02-08 05:33:47,Mumbai,DS_10,CUST1809,Fruits & Vegetables,6,385.88,91.39,294.49,20,25,1,0,0,Card,86.67,207.81
ORD005131,2024-03-06 12:30:57,Mumbai,DS_04,CUST3208,Fruits & Vegetables,6,207.76,36.24,171.53,18,18,0,1,0,UPI,88.05,83.48
ORD005132,2024-03-25 01:49:02,Hyderabad,DS_06,CUST3095,Household,3,327.66,57.58,270.08,18,31,1,0,0,UPI,76.74,193.34
ORD005133,2024-01-07 21:09:54,Delhi NCR,DS_07,CUST3579,Beverages,4,241.08,25.91,215.17,24,30,1,1,0,UPI,89.01,126.16
ORD005134,2024-01-10 08:23:46,Delhi NCR,DS_02,CUST3580,Beverages,4,230.49,16.93,213.57,16,11,0,0,0,UPI,81.58,131.99
ORD005135,2024-01-09 04:35:18,Mumbai,DS_07,CUST2407,Household,5,467.06,65.87,401.2,10,11,0,0,0,Card,88.42,312.77
ORD005136,2024-01-23 08:06:03,Bengaluru,DS_06,CUST4280,Fruits & Vegetables,8,262.51,44.03,218.48,22,19,0,0,0,UPI,94.3,124.17
